,id,title,release_date,release_year,popularity,vote_average,vote_count,return,budget,revenue,genre_1_name
774,30431,Creation,2009-09-25,2009,3.744449,6.6,71.0,0.0,0.0,0.0,Drama
775,267292,Super Juice Me!,2014-04-26,2014,0.212307,7.3,5.0,0.0,0.0,0.0,Documentary
776,41827,Red White & Blue,2010-10-08,2010,3.039909,5.8,46.0,0.0,0.0,0.0,Drama
777,39346,Casper: A Spirited Beginning,1997-09-09,1997,11.869785,5.0,61.0,0.0,0.0,0.0,Comedy
778,349441,The Kind Words,2015-05-28,2015,0.14314,5.0,1.0,0.0,0.0,0.0,Drama
779,332741,Palio,2015-04-18,2015,0.504591,7.9,9.0,0.0,0.0,0.0,Documentary
780,82990,Paranormal Activity 4,2012-10-17,2012,6.188286,5.2,574.0,28.5635984,5000000.0,142817992.0,Horror
781,153774,The Future,2013-09-06,2013,1.051148,5.7,9.0,0.0,0.0,13983.0,Drama
782,17306,Ice Spiders,2007-01-01,2007,2.286943,3.5,22.0,0.0,2000000.0,0.0,Horror
783,9724,The Mistress of Spices,2005-09-11,2005,2.286543,5.5,34.0,0.0,0.0,0.0,Drama
784,379779,The Present,2014-04-22,2014,2.435431,8.3,52.0,0.0,0.0,0.0,Animation
785,304878,From Caligari to Hitler: German Cinema in the Age of the Masses,2015-05-28,2015,1.306323,7.3,4.0,0.0,0.0,0.0,Documentary
786,97206,Taboo,2002-01-14,2002,0.97592,2.9,9.0,0.0,0.0,0.0,Drama
787,103753,In Another Country,2012-05-30,2012,2.576978,6.6,30.0,0.0,0.0,0.0,Drama
788,288035,"Kids in the Hall: Same Guys, New Dresses",2001-03-02,2001,0.001262,0.0,0.0,0.0,0.0,0.0,Documentary
789,429801,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,2016-12-20,2016,0.570288,7.1,14.0,0.0,0.0,0.0,Comedy
790,168705,BloodRayne,2005-10-22,2005,6.514132,3.6,120.0,0.0962168,25000000.0,2405420.0,Action
791,292062,Caught,1987-11-09,1987,0.000172,0.0,0.0,0.0,0.0,0.0,Action
792,171213,Love After Love,1992-04-15,1992,0.6425,0.0,0.0,0.0,0.0,0.0,Romance
793,4723,Southland Tales,2006-05-15,2006,6.242588,5.2,154.0,0.0220437058823529,17000000.0,374743.0,Comedy
794,1452,Superman Returns,2006-06-28,2006,13.284712,5.4,1429.0,1.4484488592592593,270000000.0,391081192.0,Adventure
795,76172,Monaco Forever,1984-01-01,1984,0.589204,2.8,5.0,0.0,0.0,0.0,Comedy
796,74974,Code Name: Emerald,1985-09-07,1985,0.658885,6.0,2.0,0.0,0.0,0.0,Action
797,15395,Love Liza,2002-12-30,2002,2.362585,6.5,25.0,0.0,0.0,0.0,Comedy
798,8884,Franklyn,2008-10-16,2008,11.939996,5.9,100.0,0.0,12000000.0,0.0,Drama
799,210041,Mike Tyson: Undisputed Truth,2013-12-01,2013,2.775314,6.7,20.0,0.0,0.0,0.0,Comedy
800,137698,The Dance of Reality,2013-05-18,2013,4.047325,7.3,46.0,0.0,3000000.0,0.0,Drama
801,82623,T-Rex: Back to the Cretaceous,1998-10-23,1998,0.311387,4.5,3.0,0.0,0.0,0.0,Family
802,28920,Dream a Little Dream 2,1995-01-01,1995,1.326703,6.0,3.0,0.0,0.0,0.0,Comedy
803,9718,Talladega Nights: The Ballad of Ricky Bobby,2006-08-04,2006,6.936688,6.2,497.0,2.2478093379310344,72500000.0,162966177.0,Comedy
804,85652,Mamitas,2012-04-27,2012,0.155409,6.3,3.0,0.0,0.0,0.0,Drama
805,407613,Brian Posehn: Criminally Posehn,2016-07-22,2016,0.144959,7.0,2.0,0.0,0.0,0.0,Comedy
806,214215,Friends from France,2013-11-27,2013,0.896636,6.3,3.0,0.0,0.0,0.0,Drama
807,82631,Won't Back Down,2012-09-28,2012,2.401289,5.8,41.0,0.0,0.0,5310554.0,Drama
808,19840,"I Love You, Beth Cooper",2009-07-10,2009,9.434281,5.2,204.0,0.8525111666666667,18000000.0,15345201.0,Comedy
809,36796,American Samurai,1992-01-01,1992,1.280278,5.4,8.0,0.0,0.0,0.0,Action
810,31017,"Truth or Consequences, N.M.",1997-01-01,1997,2.26858,5.7,15.0,0.0,0.0,0.0,Action
811,17168,The Temp,1993-02-12,1993,1.047834,5.5,8.0,0.0,15000000.0,0.0,Drama
812,19235,Dog Tags,2008-01-01,2008,1.429466,3.4,7.0,0.0,0.0,0.0,Drama
814,12808,Nina's Heavenly Delights,2006-09-28,2006,0.770878,6.7,9.0,0.0,0.0,0.0,Romance
815,39780,Oscar and Lucinda,1997-12-31,1997,1.462571,6.2,26.0,0.0,0.0,0.0,Drama
816,13704,License to Drive,1988-07-06,1988,9.631158,6.1,100.0,2.804159375,8000000.0,22433275.0,Comedy
817,13342,Fast Times at Ridgemont High,1982-08-13,1982,14.658885,7.0,330.0,6.02064,4500000.0,27092880.0,Comedy
818,19995,Avatar,2009-12-10,2009,185.070892,7.2,12114.0,11.763565767932487,237000000.0,2787965087.0,Action
819,14452,Kill Switch,2008-10-06,2008,6.078986,4.6,32.0,0.0,10000000.0,0.0,Action
820,85819,Some Days Are Better Than Others,2011-06-03,2011,0.254358,5.2,3.0,0.0,0.0,0.0,Drama
821,76354,Video Girl,2011-10-11,2011,0.462471,5.0,3.0,0.0,5000000.0,0.0,Drama
822,72358,A Thousand Words,2012-03-07,2012,5.446745,6.0,381.0,0.551106925,40000000.0,22044277.0,Drama
823,47955,White Dog,1982-07-07,1982,2.849356,6.5,56.0,0.0,8000000.0,0.0,Horror
824,42246,Tom and Jerry: The Fast and the Furry,2005-10-11,2005,2.619411,7.1,22.0,0.0,0.0,0.0,Family
825,53953,The Tooth Fairy,2006-08-08,2006,0.740517,4.3,13.0,0.0,0.0,0.0,Horror
826,301351,We Are Your Friends,2015-08-26,2015,9.023686,6.3,673.0,1.853681666666667,6000000.0,11122090.0,Drama
827,421725,Scrat: Spaced Out,2016-10-11,2016,2.257459,6.9,14.0,0.0,0.0,0.0,Science Fiction
828,336220,The Other Side,2015-11-25,2015,0.528407,5.7,5.0,0.0,0.0,0.0,Documentary
829,269246,Batman Beyond Darwyn Cooke's Batman 75th Anniversary Short,2014-04-19,2014,0.850141,7.7,12.0,0.0,0.0,0.0,Action
830,5654,War and Peace,2007-10-19,2007,0.920385,5.6,7.0,0.0,0.0,0.0,History
831,159153,Running from Crazy,2013-01-20,2013,0.870447,5.5,4.0,0.0,0.0,0.0,Documentary
832,228034,The Bronx Bull,2016-06-13,2016,1.906459,5.7,8.0,0.0,7000000.0,0.0,Drama
833,261038,The Newburgh Sting,2014-04-20,2014,0.535827,6.5,6.0,0.0,0.0,0.0,Documentary
834,11446,Welcome to the Dollhouse,1995-05-24,1995,5.14056,6.9,103.0,0.0,0.0,0.0,Comedy
835,56975,Pensavo fosse amore invece era un calesse,1991-12-20,1991,0.000308,6.1,14.0,0.0,0.0,0.0,Comedy
836,58589,Metal Gear Solid: Philanthropy,2009-09-27,2009,0.254232,6.4,7.0,0.0,15000.0,0.0,Action
837,8046,Gigli,2003-08-01,2003,11.415316,3.5,105.0,0.1345594259259259,54000000.0,7266209.0,Drama
838,70587,Spooky Buddies,2011-09-20,2011,7.335001,4.8,24.0,0.0,0.0,0.0,Comedy
839,7092,Van Helsing: The London Assignment,2004-05-11,2004,5.003222,6.0,51.0,0.0,0.0,0.0,Action
840,18034,A Bunch of Amateurs,2008-11-17,2008,1.405496,6.2,6.0,0.0,0.0,0.0,Comedy
841,10249,The Rocketeer,1991-06-21,1991,10.536644,6.3,265.0,1.4761904761904765,42000000.0,62000000.0,Action
842,50845,The Clink of Ice,2010-08-25,2010,3.010211,5.3,57.0,0.0,0.0,0.0,Comedy
843,77434,What's Cooking?,2000-01-20,2000,0.877264,6.4,7.0,0.0,0.0,0.0,Comedy
844,15771,Class Action,1991-03-15,1991,5.234298,6.4,37.0,0.0,0.0,0.0,Drama
845,51942,I Married a Strange Person!,1998-08-28,1998,0.817002,7.5,12.0,0.812,250.0,203.0,Drama
846,47171,48 Shades,2006-08-31,2006,0.333211,3.2,3.0,0.0,0.0,0.0,Comedy
847,5521,Finder's Fee,2001-01-01,2001,6.693644,5.8,13.0,0.0,0.0,0.0,Drama
848,326256,Miss India America,2016-03-24,2016,0.805939,3.7,4.0,0.0,0.0,0.0,Family
849,134397,Below the Belt,1980-12-01,1980,0.227045,3.5,2.0,0.0,0.0,0.0,Drama
850,1809,The Rules of Attraction,2002-10-11,2002,6.781935,6.3,170.0,0.0,4000000.0,0.0,Comedy
851,36669,Die Another Day,2002-11-17,2002,12.996474,5.8,1112.0,3.085507971428572,140000000.0,431971116.0,Adventure
852,266353,In My Dreams,2014-04-20,2014,6.07112,6.1,58.0,0.0,0.0,0.0,Romance
853,50850,The Second Jungle Book: Mowgli & Baloo,1997-05-16,1997,0.285487,3.2,5.0,0.0,0.0,479099.0,Adventure
854,7863,Shine,1996-01-21,1996,11.664053,7.3,136.0,0.0,0.0,0.0,Drama
855,285692,A Blast,2014-08-12,2014,0.444405,5.5,5.0,0.0,0.0,0.0,Thriller
856,44224,Bear,2010-01-01,2010,0.741144,3.5,4.0,0.0,0.0,0.0,Horror
857,10616,Contract Killer,1998-04-03,1998,9.571939,6.2,30.0,0.0,0.0,0.0,Action
858,131232,Two Friends,2002-03-20,2002,0.003949,0.0,0.0,0.0,0.0,0.0,Drama
859,106199,Así es la vida...,2000-09-14,2000,0.785386,5.0,2.0,0.0,0.0,0.0,Drama
860,52961,That's Life!,1986-10-10,1986,1.390361,4.7,3.0,0.0,0.0,0.0,Comedy
861,106,Predator,1987-06-11,1987,18.495694,7.3,2129.0,5.457530444444444,18000000.0,98235548.0,Science Fiction
862,340275,Chi-Raq,2015-12-04,2015,12.023704,5.8,56.0,0.0,0.0,0.0,Music
863,28169,The Toxic Avenger Part III: The Last Temptation of Toxie,1989-11-24,1989,1.883822,5.0,28.0,0.0,0.0,0.0,Comedy
864,65188,Leben nach Microsoft,2001-11-06,2001,0.107603,4.8,2.0,0.0,0.0,0.0,Documentary
865,258751,For a Handful of Kisses,2014-05-16,2014,1.792419,5.4,10.0,0.0,0.0,0.0,Drama
866,295490,Digging for Fire,2015-08-21,2015,4.335659,5.2,51.0,0.0,0.0,0.0,Drama
867,332,Inspector Gadget,1999-07-23,1999,11.677244,4.3,322.0,0.0,75000000.0,0.0,Action
868,21581,Through the Mist,2009-03-13,2009,0.981474,6.0,5.0,0.0,0.0,0.0,Documentary
869,75892,Blood and Sand,1989-09-22,1989,1.334127,3.3,4.0,0.0,0.0,0.0,Drama
870,768,From Hell,2001-10-19,2001,7.79014,6.6,758.0,2.1302318571428573,35000000.0,74558115.0,Horror
871,290825,Yoga Hosers,2016-07-08,2016,7.550395,4.7,107.0,0.0,5000000.0,0.0,Comedy
872,22504,The King and the Mockingbird,1980-03-19,1980,3.005302,8.0,52.0,0.0,0.0,0.0,Animation
873,37659,When You're Strange,2009-01-17,2009,2.669145,7.5,45.0,0.0,0.0,0.0,Documentary
874,236329,Something good,2013-11-07,2013,0.410423,4.8,2.0,0.0,0.0,0.0,Thriller
875,353595,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,2015-08-25,2015,3.186387,6.2,24.0,0.0,0.0,0.0,Action
876,180420,Asphalt Playground,2012-11-16,2012,0.776233,6.5,14.0,0.0,0.0,0.0,Drama
877,412518,In-Lawfully Yours,2016-09-06,2016,1.46537,5.9,16.0,0.0,0.0,0.0,Romance
878,258691,A Ring by Spring,2014-03-08,2014,0.486972,5.4,5.0,0.0,0.0,0.0,Comedy
879,423453,Sahara,2017-02-01,2017,8.665106,5.4,43.0,0.0,0.0,7800000.0,Adventure
880,2966,"20,000 Leagues Under the Sea",1997-05-11,1997,3.600607,4.6,13.0,0.0,0.0,0.0,Adventure
881,31165,Inside I'm Dancing,2004-10-15,2004,4.333887,7.1,54.0,0.0,0.0,0.0,Drama
882,8009,Highlander,1986-03-07,1986,16.870392,6.8,642.0,0.36875,16000000.0,5900000.0,Adventure
883,2071,Shattered,1991-10-11,1991,6.851939,6.1,32.0,0.5232286818181818,22000000.0,11511031.0,Mystery
884,68817,Footloose,2011-10-06,2011,6.162257,6.4,438.0,2.6476386666666665,24000000.0,63543328.0,Drama
885,14464,Hot Pursuit,1987-05-08,1987,6.816276,6.1,21.0,0.0,0.0,4215859.0,Comedy
886,158994,After Tiller,2013-09-20,2013,0.355978,8.8,6.0,0.0,0.0,0.0,Documentary
887,361042,The Hollow,2015-10-24,2015,2.410183,4.7,33.0,0.0,2000000.0,0.0,Horror
888,18032,The Secret of Moonacre,2008-09-06,2008,12.01334,6.2,112.0,0.5891941666666667,12000000.0,7070330.0,Adventure
889,190173,Heart Beat,1980-04-25,1980,1.767099,7.5,2.0,0.0,0.0,0.0,Drama
890,280218,1987,2014-08-06,2014,0.854327,6.8,6.0,0.0,4000000.0,0.0,Comedy
891,71376,Malicious,1995-11-06,1995,0.608031,5.7,7.0,0.0,0.0,0.0,Drama
892,18841,The Lost Skeleton of Cadavra,2001-09-12,2001,2.073869,6.5,30.0,0.0,0.0,0.0,Comedy
893,72279,Madman at War,1985-08-14,1985,0.003553,5.3,4.0,0.0,0.0,0.0,Comedy
894,28410,Tuff Turf,1985-01-11,1985,6.138911,5.9,24.0,0.0,0.0,0.0,Drama
896,10313,The Men Who Stare at Goats,2009-10-17,2009,6.253084,5.9,755.0,2.86372325,24000000.0,68729358.0,Comedy
897,22010,Grass,1999-09-15,1999,2.601702,7.0,10.0,0.0,0.0,0.0,Documentary
898,29896,Never Cry Werewolf,2008-05-11,2008,3.492425,5.3,32.0,0.0,0.0,0.0,Horror
899,23967,Slap Her... She's French,2002-06-13,2002,2.245356,5.5,17.0,0.0,0.0,0.0,Comedy
900,395452,In the Forests of Siberia,2016-06-15,2016,1.333969,7.3,34.0,0.4264351428571428,3500000.0,1492523.0,Drama
901,9846,To Live and Die in L.A.,1985-11-01,1985,6.186999,6.8,129.0,0.0,0.0,17307019.0,Action
902,11654,The Hunger,1983-04-29,1983,13.235179,6.4,114.0,0.0,0.0,5979292.0,Horror
903,447061,Red Nose Day Actually,2017-03-24,2017,5.753444,7.7,29.0,0.0,4000000.0,0.0,TV Movie
904,4515,Lions for Lambs,2007-10-22,2007,5.80986,6.0,223.0,1.8061677714285715,35000000.0,63215872.0,Action
905,772,Home Alone 2: Lost in New York,1992-11-19,1992,13.293722,6.3,2459.0,19.943982277777778,18000000.0,358991681.0,Comedy
906,220493,Sal,2013-11-01,2013,1.459401,4.0,3.0,0.0,0.0,0.0,Drama
907,20684,Preaching to the Perverted,1997-07-04,1997,1.25361,6.5,8.0,0.0,0.0,0.0,Comedy
908,10952,New Jack City,1991-03-08,1991,12.979446,6.3,134.0,5.602853294117647,8500000.0,47624253.0,Thriller
909,16428,Breakin' All the Rules,2004-05-14,2004,5.414749,5.8,21.0,0.0,0.0,0.0,Comedy
910,51848,A Golden Christmas,2009-12-13,2009,5.648219,3.5,12.0,0.0,0.0,0.0,Family
911,369778,Chocolat,2016-02-03,2016,8.079555,7.0,219.0,0.0,18500000.0,0.0,Comedy
912,16052,Selena,1997-03-21,1997,7.390306,7.1,115.0,3.0,20000000.0,60000000.0,Drama
913,11557,St. Elmo's Fire,1985-06-20,1985,9.116245,6.0,133.0,0.0,0.0,37803872.0,Drama
914,207459,Our City Dreams,2008-08-10,2008,0.075297,6.8,2.0,0.0,0.0,0.0,Documentary
915,26723,Imagine: John Lennon,1988-10-07,1988,1.69806,7.3,25.0,0.0,0.0,0.0,Documentary
916,15705,Incendiary,2008-01-20,2008,4.279817,5.3,55.0,0.0,10000000.0,0.0,Drama
917,84626,Nukie,1988-10-19,1988,0.498547,1.6,5.0,0.0,0.0,0.0,Family
918,8897,Frontier of the Dawn,2008-05-22,2008,0.666584,5.9,10.0,0.0,0.0,0.0,Drama
919,40082,The Mambo Kings,1992-02-28,1992,4.705045,5.9,32.0,0.0,0.0,6742168.0,Drama
920,34482,The Clique,2008-11-11,2008,1.841563,5.2,35.0,0.0,0.0,0.0,Comedy
921,27217,The Sea,2002-09-13,2002,1.454165,6.5,4.0,0.0,0.0,0.0,Drama
922,41816,Everybody Wins,1990-01-19,1990,0.304133,4.1,7.0,0.0,0.0,0.0,Drama
923,60364,The Nazis - A Warning From History,1997-09-10,1997,0.179601,8.8,4.0,0.0,0.0,0.0,Documentary
924,41171,Noel,2004-11-12,2004,3.100853,5.7,53.0,0.0,0.0,0.0,Drama
925,9693,Children of Men,2006-09-22,2006,14.114606,7.4,2120.0,0.9205230394736842,76000000.0,69959751.0,Drama
926,27208,A Curtain Raiser,2006-08-07,2006,1.172728,7.2,6.0,0.0,0.0,0.0,Drama
927,256474,In the Blood,2014-04-04,2014,6.332859,5.2,116.0,0.0,10000000.0,0.0,Action
928,49848,"Little Fish, Strange Pond",2009-10-23,2009,1.511958,3.3,4.0,0.0,485000.0,0.0,Drama
929,122843,The Wedding Video,2012-08-17,2012,1.217544,6.2,13.0,0.0,0.0,0.0,Comedy
930,263873,The Undertaker's Wedding,1997-01-01,1997,1.187218,0.0,0.0,0.0,0.0,0.0,Comedy
931,45046,The Second Civil War,1997-03-15,1997,0.14974,4.7,3.0,0.0,0.0,0.0,Drama
932,17169,Any Which Way You Can,1980-12-17,1980,6.279562,6.1,95.0,0.0,0.0,70687344.0,Action
933,13742,Satan,2006-02-01,2006,3.620977,5.9,83.0,0.0,0.0,0.0,Comedy
934,268788,Witch Hunt,1999-05-02,1999,0.760003,2.8,5.0,0.0,0.0,0.0,Crime
935,1819,"You, Me and Dupree",2006-07-14,2006,8.570085,5.4,421.0,2.4153957037037035,54000000.0,130431368.0,Comedy
936,276902,Cut Bank,2014-09-10,2014,8.901282,5.4,93.0,0.0,5000000.0,0.0,Thriller
937,21407,The Collector,2009-07-09,2009,6.727804,6.3,365.0,33.529411764705884,3400000.0,114000000.0,Horror
938,61672,Titeuf,2011-04-06,2011,2.598588,5.5,35.0,0.0,0.0,0.0,Animation
939,10781,The Texas Chainsaw Massacre: The Beginning,2006-10-06,2006,10.516112,5.9,412.0,0.0,16000000.0,0.0,Horror
940,13676,The Little Mermaid: Ariel's Beginning,2008-08-26,2008,0.415606,6.3,187.0,0.0,0.0,0.0,Family
941,45875,Trilogy of Terror II,1996-10-30,1996,1.15884,5.8,9.0,0.0,0.0,0.0,Horror
942,33624,Double zéro,2004-06-16,2004,3.528875,5.0,71.0,0.0,0.0,0.0,Adventure
943,308017,Silent Retreat,2016-01-12,2016,0.61582,3.8,7.0,0.0,0.0,0.0,Mystery
944,251281,Thomas Pynchon: A Journey Into the Mind of P.,2003-05-02,2003,0.002844,0.0,0.0,0.0,0.0,0.0,Documentary
945,8359,Kit Kittredge: An American Girl,2008-07-02,2008,5.310976,6.4,35.0,0.0,0.0,0.0,Comedy
946,1579,Apocalypto,2006-12-07,2006,7.735233,7.3,1252.0,3.00438225,40000000.0,120175290.0,Action
947,55539,Zombie High,1987-10-02,1987,1.329736,3.8,6.0,0.0,0.0,0.0,Comedy
948,83587,Zombie Girl: The Movie,2009-08-09,2009,0.341733,6.1,9.0,0.0,0.0,0.0,Horror
949,418772,Crisis in Six Scenes,2016-09-30,2016,1.358114,6.3,27.0,0.0,0.0,0.0,Comedy
950,10940,Babylon 5: In the Beginning,1998-01-04,1998,3.680772,7.3,46.0,0.0,0.0,0.0,Action
951,29426,Survival of the Dead,2010-05-06,2010,9.159799,4.7,118.0,0.0,4000000.0,0.0,Horror
952,13969,First Daughter,2004-09-24,2004,7.712415,5.4,176.0,0.0,30000000.0,0.0,Comedy
953,157832,Calvary,2014-04-11,2014,11.033403,7.1,334.0,0.0,0.0,0.0,Drama
954,30141,The Singing Detective,2003-10-24,2003,12.650143,5.9,41.0,0.0,0.0,0.0,Comedy
955,291325,Heads,1994-01-29,1994,0.733197,0.0,0.0,0.0,0.0,0.0,TV Movie
956,13560,Max,2002-09-10,2002,5.740474,6.2,39.0,0.0,11000000.0,0.0,War
957,282963,Doctor Who: Planet of the Dead,2009-07-26,2009,3.214699,7.3,51.0,0.0,0.0,0.0,Family
958,18548,Filth and Wisdom,2008-02-13,2008,1.250852,5.4,7.0,0.0,0.0,0.0,Comedy
959,129455,Fatherland,1986-09-02,1986,1.124466,4.3,3.0,0.0,0.0,0.0,Drama
960,275771,Comedy Central Roast of Denis Leary,2003-08-10,2003,0.371787,7.0,1.0,0.0,0.0,0.0,Comedy
961,328387,Nerve,2016-07-27,2016,14.9837,7.1,2262.0,4.48639452631579,19000000.0,85241496.0,Mystery
962,316322,Barbie in Princess Power,2015-01-29,2015,11.796151,5.5,25.0,0.0,0.0,0.0,Family
963,56663,Paul McCartney Really Is Dead: The Last Testament of George Harrison,2010-09-01,2010,0.27381,4.7,7.0,0.0,0.0,0.0,Documentary
964,24734,K2,1991-10-09,1991,2.995373,5.7,46.0,0.0,0.0,3106559.0,Thriller
965,8194,A Guide To Recognizing Your Saints,2006-09-29,2006,7.34846,6.8,98.0,0.0,0.0,516139.0,Crime
966,234356,L'ultima ruota del carro,2013-11-14,2013,1.875188,6.4,27.0,0.0,0.0,0.0,Comedy
967,337663,Tooken,2015-05-26,2015,1.357121,4.5,14.0,0.0,0.0,0.0,Action
968,30999,Jason and the Argonauts,2001-01-07,2001,1.765811,5.4,16.0,0.0,30000000.0,0.0,Action
969,127894,Do Not Disturb,2012-10-03,2012,1.714187,4.3,9.0,0.0,5000000.0,0.0,Comedy
970,1774,The Big One,1997-09-06,1997,2.238505,6.2,24.0,0.0,0.0,720074.0,Documentary
971,308418,Eat with Me,2014-12-05,2014,1.432327,7.4,12.0,0.0,0.0,0.0,Romance
972,40205,16 Wishes,2010-06-25,2010,4.869925,5.5,283.0,0.0,0.0,0.0,Fantasy
973,12109,It's All Gone Pete Tong,2004-09-12,2004,2.812182,7.1,53.0,0.06031,2000000.0,120620.0,Drama
974,2334,Taxi 3,2003-01-29,2003,5.892859,5.5,367.0,4.517048827586207,14500000.0,65497208.0,Action
975,55792,Simon,1980-02-01,1980,6.295611,6.7,5.0,0.0,0.0,0.0,Comedy
976,17074,The Batman Superman Movie: World's Finest,1998-08-18,1998,4.030482,7.1,53.0,0.0,0.0,0.0,Action
977,57190,Vlad,2003-05-16,2003,0.849703,3.1,7.0,0.0,0.0,0.0,Thriller
978,63877,The Ranch,2004-07-05,2004,0.268363,1.3,3.0,0.0,0.0,0.0,Drama
980,25447,Tapeheads,1988-10-21,1988,1.693701,5.4,17.0,0.0,0.0,343786.0,Comedy
981,423536,Ghosts of Darkness,2017-03-01,2017,0.817407,6.6,10.0,0.0,0.0,0.0,Horror
982,184846,Dear Mr. Watterson,2013-11-15,2013,1.924653,6.3,17.0,0.0,0.0,0.0,Documentary
983,137853,Journey to Planet X,2012-04-20,2012,0.209749,9.0,1.0,0.0,0.0,0.0,Documentary
984,174378,Run & Jump,2014-01-24,2014,3.40872,6.7,13.0,0.0,0.0,0.0,Drama
985,258100,Approaching the Elephant,2015-02-20,2015,0.186852,7.0,3.0,0.0,0.0,0.0,Documentary
986,47869,Hidden Agenda,1990-11-21,1990,1.75515,6.6,21.0,0.0,0.0,1030938.0,Mystery
987,33823,Paper Clips,2004-09-08,2004,0.224164,6.1,4.0,0.0,0.0,0.0,Documentary
988,44385,Werewolf: The Devil's Hound,2007-05-17,2007,0.334555,2.0,8.0,0.0,0.0,0.0,Horror
989,214170,When Bjork Met Attenborough,2013-07-26,2013,0.684293,9.2,5.0,0.0,0.0,0.0,Documentary
990,350904,Lost and Beautiful,2015-11-19,2015,0.543012,7.0,5.0,0.0,0.0,0.0,Drama
991,85196,The Forest,1982-01-01,1982,0.001133,4.0,14.0,0.0,0.0,0.0,Horror
992,41963,Masquerade,1988-03-11,1988,7.058299,5.2,14.0,0.0,0.0,0.0,Drama
993,22189,Havana,1990-12-11,1990,10.10753,5.5,20.0,0.2310785,40000000.0,9243140.0,Drama
994,37613,Basil,1998-07-22,1998,0.901256,5.4,7.0,0.0,0.0,0.0,Drama
995,63290,Workingman's Death,2005-11-25,2005,0.3281,6.9,9.0,0.0,0.0,0.0,Documentary
996,17041,Sold Out: A Threevening with Kevin Smith,2008-10-22,2008,2.297635,7.0,13.0,0.0,0.0,0.0,Comedy
997,305455,Santa Claus,2014-12-04,2014,2.803446,6.6,47.0,0.0,0.0,0.0,Comedy
998,57745,Orphans,1998-09-03,1998,2.805298,6.8,7.0,0.0,0.0,49501.0,Comedy
999,31781,Redemption: The Stan Tookie Williams Story,2004-03-03,2004,2.63693,5.7,17.0,0.0,0.0,0.0,Crime
1000,158743,Computer Chess,2013-07-17,2013,2.826746,6.3,37.0,0.0,0.0,0.0,Comedy
1001,1775,Canadian Bacon,1995-06-08,1995,5.391556,5.9,57.0,0.0161912727272727,11000000.0,178104.0,Action
1002,212058,Ordinary Sinner,2001-10-21,2001,0.800079,0.0,0.0,0.0,0.0,0.0,Romance
1003,250349,Barbecue,2014-04-30,2014,4.707275,5.8,217.0,2.3914215,6000000.0,14348529.0,Comedy
1004,140174,Rise of the Zombies,2012-10-27,2012,1.792726,3.4,27.0,0.0,0.0,0.0,Action
1005,362046,4Got10,2015-09-11,2015,1.777234,4.3,17.0,0.0,0.0,0.0,Western
1006,392788,The Stopover,2016-09-07,2016,2.524041,6.0,6.0,0.0,0.0,0.0,Drama
1008,81332,A Christmas Kiss,2011-11-12,2011,6.278291,6.1,37.0,0.0,0.0,0.0,Family
1009,10652,Hamburger Hill,1987-08-23,1987,12.373613,6.5,120.0,0.0,0.0,13839404.0,War
1010,127374,Arthur Newman,2012-09-07,2012,4.469269,5.6,63.0,0.0,0.0,0.0,Drama
1011,9529,Candyman,1992-10-16,1992,12.721362,6.2,303.0,4.298718333333333,6000000.0,25792310.0,Drama
1012,10008,An American Haunting,2005-05-05,2005,5.026855,5.3,143.0,0.0,0.0,0.0,Horror
1013,136835,No Good Deed,2014-09-10,2014,24.644321,5.6,182.0,4.078061742424242,13200000.0,53830415.0,Crime
1014,34328,Monster in a Box,1992-05-15,1992,0.009961,4.8,4.0,0.0,0.0,311245.0,Comedy
1015,10047,The Messenger: The Story of Joan of Arc,1999-10-18,1999,9.471838,6.2,373.0,1.11627195,60000000.0,66976317.0,Adventure
1016,132887,First Cousin Once Removed,2012-10-09,2012,0.158211,2.5,2.0,0.0,0.0,0.0,Documentary
1017,195833,Caribe,2004-01-01,2004,0.995098,5.0,1.0,0.0,0.0,0.0,Drama
1018,13733,Le Cactus,2005-12-14,2005,1.439169,4.1,8.0,0.0,0.0,0.0,Comedy
1019,244268,Love Is Strange,2014-02-07,2014,6.15698,6.4,111.0,0.0,0.0,2262223.0,Drama
1020,336167,Private Number,2015-05-01,2015,1.692988,3.4,19.0,0.0,0.0,0.0,Mystery
1021,127445,Rain,2008-03-28,2008,0.119031,5.0,2.0,0.0,0.0,0.0,Drama
1022,28904,The Dog Who Saved Christmas,2009-11-09,2009,0.515796,3.0,5.0,0.0,0.0,0.0,Comedy
1023,62364,Mouth to Mouth,1995-11-10,1995,1.133409,5.5,5.0,0.0,0.0,0.0,Comedy
1024,13612,Cheech & Chong's Next Movie,1980-07-18,1980,6.194478,6.5,70.0,0.0,0.0,41675194.0,Action
1025,6435,Practical Magic,1998-10-16,1998,7.757795,6.3,348.0,0.6224450266666667,75000000.0,46683377.0,Drama
1026,64831,The Boys: The Sherman Brothers' Story,2009-01-01,2009,0.254965,7.8,5.0,0.0,0.0,0.0,Documentary
1027,178675,Venus Boyz,2002-07-04,2002,0.45331,7.0,3.0,0.0,0.0,0.0,Documentary
1028,41659,My Life,1993-11-12,1993,3.987514,6.2,50.0,0.0,0.0,27484464.0,Drama
1029,395560,Capsule,2015-12-23,2015,1.823626,5.2,26.0,0.0,1300000.0,0.0,Drama
